# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Feb 20 06:17:05 2020
#
# User preference: *
#
# CONSTRAINT:  where (koi_score not null)
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_vet_stat:   Vetting Status
# COLUMN koi_vet_date:   Date of Last Parameter Update
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_disp_prov:  Disposition Provenance
# COLUMN koi_comment:    Comment
# COLUMN koi_max_sngle_ev: Maximum Single Event Statistic
# COLUMN koi_max_mult_ev: Maximum Multiple Event Statistic
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_quarters:   Quarters
# COLUMN koi_bin_oedp_sig: Odd-Even Depth Comparision Statistic
# COLUMN koi_trans_mod:  Transit Model
# COLUMN koi_model_dof:  Degrees of Freedom
# COLUMN koi_model_chisq: Chi-Square
# COLUMN koi_datalink_dvr: Link to DV Report
# COLUMN koi_datalink_dvs: Link to DV Summary
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs
5268955,K07557.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV,4.3486066,17.8602660,13.70,1,109,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.89330,Mandel and Agol (2002 ApJ 580 171),,,005/005268/005268955/dv/kplr005268955-20160209194854_dvr.pdf,005/005268/005268955/dv/kplr005268955-001-20160209194854_dvs.pdf
5598645,K07560.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,PLANET_IN_STAR---CENT_FEW_DIFFS---HALO_GHOST---EPHEM_MATCH,3.5814385,8.2399340,15.00,1,1602,1,q1_q17_dr25_tce,11110111011101110000000000000000,1.00000,Mandel and Agol (2002 ApJ 580 171),,,005/005598/005598645/dv/kplr005598645-20160209194854_dvr.pdf,005/005598/005598645/dv/kplr005598645-001-20160209194854_dvs.pdf
5908086,K07563.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV,4.0371485,11.6892830,17.30,1,1431,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.61430,Mandel and Agol (2002 ApJ 580 171),,,005/005908/005908086/dv/kplr005908086-20160209194854_dvr.pdf,005/005908/005908086/dv/kplr005908086-001-20160209194854_dvs.pdf
5602588,K02369.03,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.9680,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.0982773,7.7094720,9.20,3,131,2,q1_q17_dr25_tce,01110111011101110000000000000000,0.81020,Mandel and Agol (2002 ApJ 580 171),,,005/005602/005602588/dv/kplr005602588-20160209194854_dvr.pdf,005/005602/005602588/dv/kplr005602588-002-20160209194854_dvs.pdf
6590362,K07570.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,0,q1_q17_dr25_sup_koi,MOD_NONUNIQ_ALT---CENT_RESOLVED_OFFSET,4.1436780,10.9502610,14.90,1,2263,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.98800,Mandel and Agol (2002 ApJ 580 171),,,006/006590/006590362/dv/kplr006590362-20160209194854_dvr.pdf,006/006590/006590362/dv/kplr006590362-001-20160209194854_dvs.pdf
6628740,K07571.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV---MOD_NONUNIQ_ALT,3.7373984,9.7539220,27.90,1,2513,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.60740,Mandel and Agol (2002 ApJ 580 171),,,006/006628/006628740/dv/kplr006628740-20160209194854_dvr.pdf,006/006628/006628740/dv/kplr006628740-001-20160209194854_dvs.pdf
7031126,K07573.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_FEW_DIFFS---HALO_GHOST---EPHEM_MATCH,3.6083510,8.5468920,14.30,1,2373,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.58890,Mandel and Agol (2002 ApJ 580 171),,,007/007031/007031126/dv/kplr007031126-20160209194854_dvr.pdf,007/007031/007031126/dv/kplr007031126-001-20160209194854_dvs.pdf
7031208,K07574.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,0,1,q1_q17_dr25_sup_koi,LPP_DV---EPHEM_MATCH,3.8326770,10.2963060,33.30,1,2009,1,q1_q17_dr25_tce,00011111111111111000000000000000,0.85840,Mandel and Agol (2002 ApJ 580 171),,,007/007031/007031208/dv/kplr007031208-20160209194854_dvr.pdf,007/007031/007031208/dv/kplr007031208-001-20160209194854_dvs.pdf
7031742,K07575.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_UNRESOLVED_OFFSET---EPHEM_MATCH,3.0553424,11.8934970,16.50,1,2371,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.90600,Mandel and Agol (2002 ApJ 580 171),,,007/007031/007031742/dv/kplr007031742-20160209194854_dvr.pdf,007/007031/007031742/dv/kplr007031742-001-20160209194854_dvs.pdf
7032568,K07576.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_UNRESOLVED_OFFSET---EPHEM_MATCH,11.8169410,10.8356070,14.30,1,2375,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.82960,Mandel and Agol (2002 ApJ 580 171),,,007/007032/007032568/dv/kplr007032568-20160209194854_dvr.pdf,007/007032/007032568/dv/kplr007032568-001-20160209194854_dvs.pdf
7032687,K07577.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_UNRESOLVED_OFFSET---EPHEM_MATCH,3.5741890,9.0357150,18.30,1,2011,1,q1_q17_dr25_tce,00011111111111111000000000000000,0.99540,Mandel and Agol (2002 ApJ 580 171),,,007/007032/007032687/dv/kplr007032687-20160209194854_dvr.pdf,007/007032/007032687/dv/kplr007032687-001-20160209194854_dvs.pdf
7116282,K07579.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---HALO_GHOST---EPHEM_MATCH,3.5324776,8.3588470,12.80,1,2316,1,q1_q17_dr25_tce,01111111111111111000000000000000,1.00000,Mandel and Agol (2002 ApJ 580 171),,,007/007116/007116282/dv/kplr007116282-20160209194854_dvr.pdf,007/007116/007116282/dv/kplr007116282-001-20160209194854_dvs.pdf
7116859,K07580.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,0,1,q1_q17_dr25_sup_koi,LPP_DV---MOD_NONUNIQ_ALT---EPHEM_MATCH,3.9401639,7.3352280,2.40,1,2009,1,q1_q17_dr25_tce,00011111111111111000000000000000,0.83420,Mandel and Agol (2002 ApJ 580 171),,,007/007116/007116859/dv/kplr007116859-20160209194854_dvr.pdf,007/007116/007116859/dv/kplr007116859-001-20160209194854_dvs.pdf
7133286,K07581.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV---LPP_ALT---CENT_NOFITS,306.8352400,356.7825600,3567.50,1,26,3,q1_q17_dr25_tce,11111111111111111000000000000000,-1.00000,Mandel and Agol (2002 ApJ 580 171),,,007/007133/007133286/dv/kplr007133286-20160209194854_dvr.pdf,007/007133/007133286/dv/kplr007133286-003-20160209194854_dvs.pdf
7214090,K07583.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,0,q1_q17_dr25_sup_koi,LPP_DV---CENT_RESOLVED_OFFSET,3.7452200,12.0623560,18.10,1,1962,1,q1_q17_dr25_tce,00011111111111111000000000000000,0.89660,Mandel and Agol (2002 ApJ 580 171),,,007/007214/007214090/dv/kplr007214090-20160209194854_dvr.pdf,007/007214/007214090/dv/kplr007214090-001-20160209194854_dvs.pdf
7281694,K07584.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_UNRESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,3.8975952,9.9529705,12.30,1,2365,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.97410,Mandel and Agol (2002 ApJ 580 171),,,007/007281/007281694/dv/kplr007281694-20160209194854_dvr.pdf,007/007281/007281694/dv/kplr007281694-001-20160209194854_dvs.pdf
7362450,K07585.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,0,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_KIC_POS---EPHEM_MATCH,5.1649730,12.1633390,28.80,1,2377,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.99950,Mandel and Agol (2002 ApJ 580 171),,,007/007362/007362450/dv/kplr007362450-20160209194854_dvr.pdf,007/007362/007362450/dv/kplr007362450-001-20160209194854_dvs.pdf
8096395,K07587.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.8970,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,13.1379595,21.2867850,29.00,1,3,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.79870,Mandel and Agol (2002 ApJ 580 171),,,008/008096/008096395/dv/kplr008096395-20160209194854_dvr.pdf,008/008096/008096395/dv/kplr008096395-001-20160209194854_dvs.pdf
10397751,K02859.05,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.8570,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.0287008,9.4140780,10.80,5,214,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.29640,Mandel and Agol (2002 ApJ 580 171),,,010/010397/010397751/dv/kplr010397751-20160209194854_dvr.pdf,010/010397/010397751/dv/kplr010397751-003-20160209194854_dvs.pdf
8649876,K07595.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV,3.1729836,8.9384940,31.00,1,132,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.79640,Mandel and Agol (2002 ApJ 580 171),,,008/008649/008649876/dv/kplr008649876-20160209194854_dvr.pdf,008/008649/008649876/dv/kplr008649876-001-20160209194854_dvs.pdf
8868686,K07598.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---HALO_GHOST---EPHEM_MATCH,3.2249174,12.3909060,22.60,1,308,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.11410,Mandel and Agol (2002 ApJ 580 171),,,008/008868/008868686/dv/kplr008868686-20160209194854_dvr.pdf,008/008868/008868686/dv/kplr008868686-001-20160209194854_dvs.pdf
8572936,K02459.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---MOD_ODDEVEN_ALT---HAS_SEC_TCE---CENT_NOFITS,3532.5493000,19001.2730000,1969.50,1,0,1,q1_q17_dr25_tce,11111111111111111000000000000000,-1.00000,Mandel and Agol (2002 ApJ 580 171),,,008/008572/008572936/dv/kplr008572936-20160209194854_dvr.pdf,008/008572/008572936/dv/kplr008572936-001-20160209194854_dvs.pdf
9837578,K02937.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,1813.9624000,9272.0360000,2236.70,1,0,1,q1_q17_dr25_tce,11111111111111111000000000000000,-1.00000,Mandel and Agol (2002 ApJ 580 171),,,009/009837/009837578/dv/kplr009837578-20160209194854_dvr.pdf,009/009837/009837578/dv/kplr009837578-001-20160209194854_dvs.pdf
7821010,K02938.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---MOD_ODDEVEN_ALT---HAS_SEC_TCE---CENT_SATURATED,14438.2920000,63391.1900000,1126.40,1,0,1,q1_q17_dr25_tce,11111111111111111000000000000000,-1.00000,Mandel and Agol (2002 ApJ 580 171),,,007/007821/007821010/dv/kplr007821010-20160209194854_dvr.pdf,007/007821/007821010/dv/kplr007821010-001-20160209194854_dvs.pdf
5473556,K02939.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV,2640.0923000,13999.1030000,6395.70,1,120,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.50260,Mandel and Agol (2002 ApJ 580 171),,,005/005473/005473556/dv/kplr005473556-20160209194854_dvr.pdf,005/005473/005473556/dv/kplr005473556-001-20160209194854_dvs.pdf
6504534,K03152.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS,343.1233200,1278.7318000,912.70,1,36,1,q1_q17_dr25_tce,11110111011101110000000000000000,0.85360,Mandel and Agol (2002 ApJ 580 171),,,006/006504/006504534/dv/kplr006504534-20160209194854_dvr.pdf,006/006504/006504534/dv/kplr006504534-001-20160209194854_dvs.pdf
6307062,K03153.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---MOD_ODDEVEN_ALT---HAS_SEC_TCE---CENT_NOFITS,2825.4229000,7238.8580000,1886.60,1,0,1,q1_q17_dr25_tce,11111111111111111000000000000000,-1.00000,Mandel and Agol (2002 ApJ 580 171),,,006/006307/006307062/dv/kplr006307062-20160209194854_dvr.pdf,006/006307/006307062/dv/kplr006307062-001-20160209194854_dvs.pdf
9246715,K07601.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_SATURATED,408.7807300,623.4550000,8248.40,1,9,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.00030,Mandel and Agol (2002 ApJ 580 171),,,009/009246/009246715/dv/kplr009246715-20160209194854_dvr.pdf,009/009246/009246715/dv/kplr009246715-001-20160209194854_dvs.pdf
8677057,K07903.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.9670,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.3883975,7.3399420,9.30,1,1922,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.90250,Mandel and Agol (2002 ApJ 580 171),,,008/008677/008677057/dv/kplr008677057-20160209194854_dvr.pdf,008/008677/008677057/dv/kplr008677057-001-20160209194854_dvs.pdf
8702537,K07905.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.9240,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.9744997,7.9386700,9.20,1,178,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.97200,Mandel and Agol (2002 ApJ 580 171),,,008/008702/008702537/dv/kplr008702537-20160209194854_dvr.pdf,008/008702/008702537/dv/kplr008702537-001-20160209194854_dvs.pdf
8757213,K07911.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0780,1,0,0,0,q1_q17_dr25_sup_koi,MOD_NONUNIQ_ALT---CENT_FEW_DIFFS,5.5931835,7.2276206,6.90,1,4,1,q1_q17_dr25_tce,01111111111111111000000000000000,0.26440,Mandel and Agol (2002 ApJ 580 171),,,008/008757/008757213/dv/kplr008757213-20160209194854_dvr.pdf,008/008757/008757213/dv/kplr008757213-001-20160209194854_dvs.pdf
8880003,K07914.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,0,1,q1_q17_dr25_sup_koi,MOD_NONUNIQ_ALT---CENT_FEW_DIFFS---EPHEM_MATCH,3.0589232,7.5917745,7.70,1,763,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.16860,Mandel and Agol (2002 ApJ 580 171),,,008/008880/008880003/dv/kplr008880003-20160209194854_dvr.pdf,008/008880/008880003/dv/kplr008880003-002-20160209194854_dvs.pdf
8953296,K07916.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED,678.2864000,7178.4340000,1751.10,1,1713,1,q1_q17_dr25_tce,11111111111111111000000000000000,-1.00000,Mandel and Agol (2002 ApJ 580 171),,,008/008953/008953296/dv/kplr008953296-20160209194854_dvr.pdf,008/008953/008953296/dv/kplr008953296-001-20160209194854_dvs.pdf
8749844,K07909.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.2310,1,0,0,0,q1_q17_dr25_sup_koi,MOD_NONUNIQ_ALT,6.2340600,8.1409510,9.30,1,4,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.12470,Mandel and Agol (2002 ApJ 580 171),,,008/008749/008749844/dv/kplr008749844-20160209194854_dvr.pdf,008/008749/008749844/dv/kplr008749844-001-20160209194854_dvs.pdf
8962007,K07917.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0020,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,3.1154852,8.3323560,9.50,1,946,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.01550,Mandel and Agol (2002 ApJ 580 171),,,008/008962/008962007/dv/kplr008962007-20160209194854_dvr.pdf,008/008962/008962007/dv/kplr008962007-001-20160209194854_dvs.pdf
8703491,K07906.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST,4.1384826,9.0544610,77.80,1,2169,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.93010,Mandel and Agol (2002 ApJ 580 171),,,008/008703/008703491/dv/kplr008703491-20160209194854_dvr.pdf,008/008703/008703491/dv/kplr008703491-001-20160209194854_dvs.pdf
9043947,K07920.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.8690,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.3336442,7.5160227,8.60,1,1278,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.37030,Mandel and Agol (2002 ApJ 580 171),,,009/009043/009043947/dv/kplr009043947-20160209194854_dvr.pdf,009/009043/009043947/dv/kplr009043947-001-20160209194854_dvs.pdf
9079587,K07921.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,0,0,q1_q17_dr25_sup_koi,INDIV_TRANS_SKYE---CENT_FEW_DIFFS,6.0448410,8.6077900,15.90,1,3,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.14800,Mandel and Agol (2002 ApJ 580 171),,,009/009079/009079587/dv/kplr009079587-20160209194854_dvr.pdf,009/009079/009079587/dv/kplr009079587-001-20160209194854_dvs.pdf
8703506,K07907.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0190,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---CENT_FEW_DIFFS,5.2834980,8.2235180,9.60,1,3,1,q1_q17_dr25_tce,00011111111111111000000000000000,0.36760,Mandel and Agol (2002 ApJ 580 171),,,008/008703/008703506/dv/kplr008703506-20160209194854_dvr.pdf,008/008703/008703506/dv/kplr008703506-001-20160209194854_dvs.pdf
8590776,K07900.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0340,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV---MOD_NONUNIQ_ALT,3.6658404,7.1336327,6.80,1,40,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.30910,Mandel and Agol (2002 ApJ 580 171),,,008/008590/008590776/dv/kplr008590776-20160209194854_dvr.pdf,008/008590/008590776/dv/kplr008590776-001-20160209194854_dvs.pdf
8761550,K07912.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0100,1,0,0,0,q1_q17_dr25_sup_koi,INDIV_TRANS_SKYE---MOD_NONUNIQ_ALT,3.5136755,7.1929727,8.20,1,7,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.61080,Mandel and Agol (2002 ApJ 580 171),,,008/008761/008761550/dv/kplr008761550-20160209194854_dvr.pdf,008/008761/008761550/dv/kplr008761550-002-20160209194854_dvs.pdf
8686761,K07904.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,0,1,q1_q17_dr25_sup_koi,INDIV_TRANS_SKYE---CENT_FEW_DIFFS---EPHEM_MATCH,6.6446185,8.6671170,8.40,1,4,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.37500,Mandel and Agol (2002 ApJ 580 171),,,008/008686/008686761/dv/kplr008686761-20160209194854_dvr.pdf,008/008686/008686761/dv/kplr008686761-001-20160209194854_dvs.pdf
8873450,K07913.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS---HALO_GHOST,9.4852240,12.5113660,13.60,1,54,6,q1_q17_dr25_tce,11111111111111111000000000000000,0.23140,Mandel and Agol (2002 ApJ 580 171),,,008/008873/008873450/dv/kplr008873450-20160209194854_dvr.pdf,008/008873/008873450/dv/kplr008873450-006-20160209194854_dvs.pdf
8880317,K07915.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.3240,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,4.7950050,7.2063730,10.50,1,4,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.13230,Mandel and Agol (2002 ApJ 580 171),,,008/008880/008880317/dv/kplr008880317-20160209194854_dvr.pdf,008/008880/008880317/dv/kplr008880317-001-20160209194854_dvs.pdf
8750503,K07910.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0740,1,0,0,0,q1_q17_dr25_sup_koi,MOD_NONUNIQ_ALT,2.7160785,7.4145985,10.60,1,113,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.73040,Mandel and Agol (2002 ApJ 580 171),,,008/008750/008750503/dv/kplr008750503-20160209194854_dvr.pdf,008/008750/008750503/dv/kplr008750503-001-20160209194854_dvs.pdf
8639155,K07902.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---CENT_UNRESOLVED_OFFSET,4.2406683,9.5834820,20.60,1,2214,1,q1_q17_dr25_tce,11111111111111111000000000000000,1.00000,Mandel and Agol (2002 ApJ 580 171),,,008/008639/008639155/dv/kplr008639155-20160209194854_dvr.pdf,008/008639/008639155/dv/kplr008639155-001-20160209194854_dvs.pdf
9021047,K07919.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---PERIOD_ALIAS_DV---PERIOD_ALIAS_ALT---CENT_FEW_DIFFS,20.1657300,29.1836870,44.80,1,3,1,q1_q17_dr25_tce,00011111111111111000000000000000,0.99290,Mandel and Agol (2002 ApJ 580 171),,,009/009021/009021047/dv/kplr009021047-20160209194854_dvr.pdf,009/009021/009021047/dv/kplr009021047-001-20160209194854_dvs.pdf
8587439,K07899.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0020,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,3.2698889,8.6743430,9.20,1,159,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.47120,Mandel and Agol (2002 ApJ 580 171),,,008/008587/008587439/dv/kplr008587439-20160209194854_dvr.pdf,008/008587/008587439/dv/kplr008587439-001-20160209194854_dvs.pdf
8712863,K07908.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.1680,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV---CENT_SATURATED,5.7112650,9.1520530,8.90,1,2512,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.95570,Mandel and Agol (2002 ApJ 580 171),,,008/008712/008712863/dv/kplr008712863-20160209194854_dvr.pdf,008/008712/008712863/dv/kplr008712863-001-20160209194854_dvs.pdf
9079915,K07922.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0070,0,0,1,0,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET,3.3211937,9.0431470,7.40,1,1638,1,q1_q17_dr25_tce,11111111111111111000000000000000,1.00000,Mandel and Agol (2002 ApJ 580 171),,,009/009079/009079915/dv/kplr009079915-20160209194854_dvr.pdf,009/009079/009079915/dv/kplr009079915-001-20160209194854_dvs.pdf
10208894,K08199.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,0,0,q1_q17_dr25_sup_koi,INDIV_TRANS_MARSHALL_SKYE---ALL_TRANS_CHASES---INCONSISTENT_TRANS,6.8211384,7.5808687,15.70,1,4,1,q1_q17_dr25_tce,11110110011001000000000000000000,0.76980,Mandel and Agol (2002 ApJ 580 171),,,010/010208/010208894/dv/kplr010208894-20160209194854_dvr.pdf,010/010208/010208894/dv/kplr010208894-001-20160209194854_dvs.pdf
10214873,K08200.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST,4.6510170,9.2106440,4.70,1,223,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.91860,Mandel and Agol (2002 ApJ 580 171),,,010/010214/010214873/dv/kplr010214873-20160209194854_dvr.pdf,010/010214/010214873/dv/kplr010214873-001-20160209194854_dvs.pdf
10253977,K08201.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.2160,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,5.8177896,7.3105316,7.80,1,3,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.75550,Mandel and Agol (2002 ApJ 580 171),,,010/010253/010253977/dv/kplr010253977-20160209194854_dvr.pdf,010/010253/010253977/dv/kplr010253977-001-20160209194854_dvs.pdf
